image,mask,type,dataset
WildDash2/images/ru0165_100000.jpg,WildDash2/labels/ru0165_100000.png,train,wilddash
WildDash2/images/ru0166_100000.jpg,WildDash2/labels/ru0166_100000.png,train,wilddash
WildDash2/images/ru0167_100000.jpg,WildDash2/labels/ru0167_100000.png,train,wilddash
WildDash2/images/ru0168_100000.jpg,WildDash2/labels/ru0168_100000.png,train,wilddash
WildDash2/images/ru0169_100000.jpg,WildDash2/labels/ru0169_100000.png,train,wilddash
WildDash2/images/ru0170_100000.jpg,WildDash2/labels/ru0170_100000.png,train,wilddash
WildDash2/images/ru0171_100000.jpg,WildDash2/labels/ru0171_100000.png,train,wilddash
WildDash2/images/ru0172_100000.jpg,WildDash2/labels/ru0172_100000.png,train,wilddash
WildDash2/images/rw0000_100000.jpg,WildDash2/labels/rw0000_100000.png,train,wilddash
WildDash2/images/rw0001_100000.jpg,WildDash2/labels/rw0001_100000.png,train,wilddash
WildDash2/images/rw0002_100000.jpg,WildDash2/labels/rw0002_100000.png,train,wilddash
WildDash2/images/rw0003_100000.jpg,WildDash2/labels/rw0003_100000.png,train,wilddash
WildDash2/images/rw0004_100000.jpg,WildDash2/labels/rw0004_100000.png,train,wilddash
WildDash2/images/rw0005_100000.jpg,WildDash2/labels/rw0005_100000.png,train,wilddash
WildDash2/images/rw0006_100000.jpg,WildDash2/labels/rw0006_100000.png,train,wilddash
WildDash2/images/rw0007_100000.jpg,WildDash2/labels/rw0007_100000.png,train,wilddash
WildDash2/images/sa0000_100000.jpg,WildDash2/labels/sa0000_100000.png,train,wilddash
WildDash2/images/sa0001_100000.jpg,WildDash2/labels/sa0001_100000.png,train,wilddash
WildDash2/images/sa0002_100000.jpg,WildDash2/labels/sa0002_100000.png,train,wilddash
WildDash2/images/sa0003_100000.jpg,WildDash2/labels/sa0003_100000.png,train,wilddash
WildDash2/images/sa0004_100000.jpg,WildDash2/labels/sa0004_100000.png,train,wilddash
WildDash2/images/sa0005_100000.jpg,WildDash2/labels/sa0005_100000.png,train,wilddash
WildDash2/images/sa0006_100000.jpg,WildDash2/labels/sa0006_100000.png,train,wilddash
WildDash2/images/sa0007_100000.jpg,WildDash2/labels/sa0007_100000.png,train,wilddash
WildDash2/images/sa0008_100000.jpg,WildDash2/labels/sa0008_100000.png,train,wilddash
WildDash2/images/sa0009_100000.jpg,WildDash2/labels/sa0009_100000.png,train,wilddash
WildDash2/images/sa0010_100000.jpg,WildDash2/labels/sa0010_100000.png,train,wilddash
WildDash2/images/sa0011_100000.jpg,WildDash2/labels/sa0011_100000.png,train,wilddash
WildDash2/images/sa0012_100000.jpg,WildDash2/labels/sa0012_100000.png,train,wilddash
WildDash2/images/sa0013_100000.jpg,WildDash2/labels/sa0013_100000.png,train,wilddash
WildDash2/images/sa0014_100000.jpg,WildDash2/labels/sa0014_100000.png,train,wilddash
WildDash2/images/sa0015_100000.jpg,WildDash2/labels/sa0015_100000.png,train,wilddash
WildDash2/images/sa0016_100000.jpg,WildDash2/labels/sa0016_100000.png,train,wilddash
WildDash2/images/sa0017_100000.jpg,WildDash2/labels/sa0017_100000.png,train,wilddash
WildDash2/images/sa0018_100000.jpg,WildDash2/labels/sa0018_100000.png,train,wilddash
WildDash2/images/sa0019_100000.jpg,WildDash2/labels/sa0019_100000.png,train,wilddash
WildDash2/images/sa0020_100000.jpg,WildDash2/labels/sa0020_100000.png,train,wilddash
WildDash2/images/sa0021_100000.jpg,WildDash2/labels/sa0021_100000.png,train,wilddash
WildDash2/images/sa0022_100000.jpg,WildDash2/labels/sa0022_100000.png,train,wilddash
WildDash2/images/sa0023_100000.jpg,WildDash2/labels/sa0023_100000.png,train,wilddash
WildDash2/images/sa0024_100000.jpg,WildDash2/labels/sa0024_100000.png,train,wilddash
WildDash2/images/sa0025_100000.jpg,WildDash2/labels/sa0025_100000.png,train,wilddash
WildDash2/images/sa0026_100000.jpg,WildDash2/labels/sa0026_100000.png,train,wilddash
WildDash2/images/sa0027_100000.jpg,WildDash2/labels/sa0027_100000.png,train,wilddash
WildDash2/images/sa0028_100000.jpg,WildDash2/labels/sa0028_100000.png,train,wilddash
WildDash2/images/sa0029_100000.jpg,WildDash2/labels/sa0029_100000.png,train,wilddash
WildDash2/images/sa0030_100000.jpg,WildDash2/labels/sa0030_100000.png,train,wilddash
WildDash2/images/sa0031_100000.jpg,WildDash2/labels/sa0031_100000.png,train,wilddash
WildDash2/images/sa0032_100000.jpg,WildDash2/labels/sa0032_100000.png,train,wilddash
WildDash2/images/sa0033_100000.jpg,WildDash2/labels/sa0033_100000.png,train,wilddash
WildDash2/images/sa0034_100000.jpg,WildDash2/labels/sa0034_100000.png,train,wilddash
WildDash2/images/sa0035_100000.jpg,WildDash2/labels/sa0035_100000.png,train,wilddash
WildDash2/images/sa0036_100000.jpg,WildDash2/labels/sa0036_100000.png,train,wilddash
WildDash2/images/sa0037_100000.jpg,WildDash2/labels/sa0037_100000.png,train,wilddash
WildDash2/images/sa0038_100000.jpg,WildDash2/labels/sa0038_100000.png,train,wilddash
WildDash2/images/sa0039_100000.jpg,WildDash2/labels/sa0039_100000.png,train,wilddash
WildDash2/images/sa0040_100000.jpg,WildDash2/labels/sa0040_100000.png,train,wilddash
WildDash2/images/sa0041_100000.jpg,WildDash2/labels/sa0041_100000.png,train,wilddash
WildDash2/images/sa0042_100000.jpg,WildDash2/labels/sa0042_100000.png,train,wilddash
WildDash2/images/sa0043_100000.jpg,WildDash2/labels/sa0043_100000.png,train,wilddash
WildDash2/images/sa0044_100000.jpg,WildDash2/labels/sa0044_100000.png,train,wilddash
WildDash2/images/sa0045_100000.jpg,WildDash2/labels/sa0045_100000.png,train,wilddash
WildDash2/images/sa0046_100000.jpg,WildDash2/labels/sa0046_100000.png,train,wilddash
WildDash2/images/sa0047_100000.jpg,WildDash2/labels/sa0047_100000.png,train,wilddash
WildDash2/images/sa0048_100000.jpg,WildDash2/labels/sa0048_100000.png,train,wilddash
WildDash2/images/sa0049_100000.jpg,WildDash2/labels/sa0049_100000.png,train,wilddash
WildDash2/images/sa0050_100000.jpg,WildDash2/labels/sa0050_100000.png,train,wilddash
WildDash2/images/sb0000_100000.jpg,WildDash2/labels/sb0000_100000.png,train,wilddash
WildDash2/images/sb0001_100000.jpg,WildDash2/labels/sb0001_100000.png,train,wilddash
WildDash2/images/sb0002_100000.jpg,WildDash2/labels/sb0002_100000.png,train,wilddash
WildDash2/images/sb0003_100000.jpg,WildDash2/labels/sb0003_100000.png,train,wilddash
WildDash2/images/sb0004_100000.jpg,WildDash2/labels/sb0004_100000.png,train,wilddash
WildDash2/images/sb0005_100000.jpg,WildDash2/labels/sb0005_100000.png,train,wilddash
WildDash2/images/sb0006_100000.jpg,WildDash2/labels/sb0006_100000.png,train,wilddash
WildDash2/images/sb0007_100000.jpg,WildDash2/labels/sb0007_100000.png,train,wilddash
WildDash2/images/sc0000_100000.jpg,WildDash2/labels/sc0000_100000.png,train,wilddash
WildDash2/images/sc0001_100000.jpg,WildDash2/labels/sc0001_100000.png,train,wilddash
WildDash2/images/sc0002_100000.jpg,WildDash2/labels/sc0002_100000.png,train,wilddash
WildDash2/images/sc0003_100000.jpg,WildDash2/labels/sc0003_100000.png,train,wilddash
WildDash2/images/sc0004_100000.jpg,WildDash2/labels/sc0004_100000.png,train,wilddash
WildDash2/images/sd0000_100000.jpg,WildDash2/labels/sd0000_100000.png,train,wilddash
WildDash2/images/se0000_100000.jpg,WildDash2/labels/se0000_100000.png,train,wilddash
WildDash2/images/se0001_100000.jpg,WildDash2/labels/se0001_100000.png,train,wilddash
WildDash2/images/se0002_100000.jpg,WildDash2/labels/se0002_100000.png,train,wilddash
WildDash2/images/se0003_100000.jpg,WildDash2/labels/se0003_100000.png,train,wilddash
WildDash2/images/se0004_100000.jpg,WildDash2/labels/se0004_100000.png,train,wilddash
WildDash2/images/se0005_100000.jpg,WildDash2/labels/se0005_100000.png,train,wilddash
WildDash2/images/se0006_100000.jpg,WildDash2/labels/se0006_100000.png,train,wilddash
WildDash2/images/se0007_100000.jpg,WildDash2/labels/se0007_100000.png,train,wilddash
WildDash2/images/se0008_100000.jpg,WildDash2/labels/se0008_100000.png,train,wilddash
WildDash2/images/se0009_100000.jpg,WildDash2/labels/se0009_100000.png,train,wilddash
WildDash2/images/se0010_100000.jpg,WildDash2/labels/se0010_100000.png,train,wilddash
WildDash2/images/se0011_100000.jpg,WildDash2/labels/se0011_100000.png,train,wilddash
WildDash2/images/se0012_100000.jpg,WildDash2/labels/se0012_100000.png,train,wilddash
WildDash2/images/se0013_100000.jpg,WildDash2/labels/se0013_100000.png,train,wilddash
WildDash2/images/se0014_100000.jpg,WildDash2/labels/se0014_100000.png,train,wilddash
WildDash2/images/se0015_100000.jpg,WildDash2/labels/se0015_100000.png,train,wilddash
WildDash2/images/se0016_100000.jpg,WildDash2/labels/se0016_100000.png,train,wilddash
WildDash2/images/se0017_100000.jpg,WildDash2/labels/se0017_100000.png,train,wilddash
WildDash2/images/se0018_100000.jpg,WildDash2/labels/se0018_100000.png,train,wilddash
WildDash2/images/se0019_100000.jpg,WildDash2/labels/se0019_100000.png,train,wilddash
WildDash2/images/se0020_100000.jpg,WildDash2/labels/se0020_100000.png,train,wilddash
WildDash2/images/se0021_100000.jpg,WildDash2/labels/se0021_100000.png,train,wilddash
WildDash2/images/se0022_100000.jpg,WildDash2/labels/se0022_100000.png,train,wilddash
WildDash2/images/se0023_100000.jpg,WildDash2/labels/se0023_100000.png,train,wilddash
WildDash2/images/se0024_100000.jpg,WildDash2/labels/se0024_100000.png,train,wilddash
WildDash2/images/se0025_100000.jpg,WildDash2/labels/se0025_100000.png,train,wilddash
WildDash2/images/se0026_100000.jpg,WildDash2/labels/se0026_100000.png,train,wilddash
WildDash2/images/se0027_100000.jpg,WildDash2/labels/se0027_100000.png,train,wilddash
WildDash2/images/se0028_100000.jpg,WildDash2/labels/se0028_100000.png,train,wilddash
WildDash2/images/se0029_100000.jpg,WildDash2/labels/se0029_100000.png,train,wilddash
WildDash2/images/se0030_100000.jpg,WildDash2/labels/se0030_100000.png,train,wilddash
WildDash2/images/se0031_100000.jpg,WildDash2/labels/se0031_100000.png,train,wilddash
WildDash2/images/se0032_100000.jpg,WildDash2/labels/se0032_100000.png,train,wilddash
WildDash2/images/sg0000_100000.jpg,WildDash2/labels/sg0000_100000.png,train,wilddash
WildDash2/images/sg0001_100000.jpg,WildDash2/labels/sg0001_100000.png,train,wilddash
WildDash2/images/sg0002_100000.jpg,WildDash2/labels/sg0002_100000.png,train,wilddash
WildDash2/images/sg0003_100000.jpg,WildDash2/labels/sg0003_100000.png,train,wilddash
WildDash2/images/sg0004_100000.jpg,WildDash2/labels/sg0004_100000.png,train,wilddash
WildDash2/images/si0000_100000.jpg,WildDash2/labels/si0000_100000.png,train,wilddash
WildDash2/images/si0001_100000.jpg,WildDash2/labels/si0001_100000.png,train,wilddash
WildDash2/images/si0002_100000.jpg,WildDash2/labels/si0002_100000.png,train,wilddash
WildDash2/images/si0003_100000.jpg,WildDash2/labels/si0003_100000.png,train,wilddash
WildDash2/images/si0004_100000.jpg,WildDash2/labels/si0004_100000.png,train,wilddash
WildDash2/images/si0005_100000.jpg,WildDash2/labels/si0005_100000.png,train,wilddash
WildDash2/images/si0006_100000.jpg,WildDash2/labels/si0006_100000.png,train,wilddash
WildDash2/images/si0007_100000.jpg,WildDash2/labels/si0007_100000.png,train,wilddash
WildDash2/images/si0008_100000.jpg,WildDash2/labels/si0008_100000.png,train,wilddash
WildDash2/images/si0009_100000.jpg,WildDash2/labels/si0009_100000.png,train,wilddash
WildDash2/images/si0010_100000.jpg,WildDash2/labels/si0010_100000.png,train,wilddash
WildDash2/images/sj0000_100000.jpg,WildDash2/labels/sj0000_100000.png,train,wilddash
WildDash2/images/sj0001_100000.jpg,WildDash2/labels/sj0001_100000.png,train,wilddash
WildDash2/images/sj0002_100000.jpg,WildDash2/labels/sj0002_100000.png,train,wilddash
WildDash2/images/sj0003_100000.jpg,WildDash2/labels/sj0003_100000.png,train,wilddash
WildDash2/images/sj0004_100000.jpg,WildDash2/labels/sj0004_100000.png,train,wilddash
WildDash2/images/sj0005_100000.jpg,WildDash2/labels/sj0005_100000.png,train,wilddash
WildDash2/images/sj0006_100000.jpg,WildDash2/labels/sj0006_100000.png,train,wilddash
WildDash2/images/sj0007_100000.jpg,WildDash2/labels/sj0007_100000.png,train,wilddash
WildDash2/images/sj0008_100000.jpg,WildDash2/labels/sj0008_100000.png,train,wilddash
WildDash2/images/sj0009_100000.jpg,WildDash2/labels/sj0009_100000.png,train,wilddash
WildDash2/images/sk0000_100000.jpg,WildDash2/labels/sk0000_100000.png,train,wilddash
WildDash2/images/sk0001_100000.jpg,WildDash2/labels/sk0001_100000.png,train,wilddash
WildDash2/images/sk0002_100000.jpg,WildDash2/labels/sk0002_100000.png,train,wilddash
WildDash2/images/sk0003_100000.jpg,WildDash2/labels/sk0003_100000.png,train,wilddash
WildDash2/images/sk0004_100000.jpg,WildDash2/labels/sk0004_100000.png,train,wilddash
WildDash2/images/sk0005_100000.jpg,WildDash2/labels/sk0005_100000.png,train,wilddash
WildDash2/images/sk0006_100000.jpg,WildDash2/labels/sk0006_100000.png,train,wilddash
WildDash2/images/sk0007_100000.jpg,WildDash2/labels/sk0007_100000.png,train,wilddash
WildDash2/images/sk0008_100000.jpg,WildDash2/labels/sk0008_100000.png,train,wilddash
WildDash2/images/sk0009_100000.jpg,WildDash2/labels/sk0009_100000.png,train,wilddash
WildDash2/images/sk0010_100000.jpg,WildDash2/labels/sk0010_100000.png,train,wilddash
WildDash2/images/sk0011_100000.jpg,WildDash2/labels/sk0011_100000.png,train,wilddash
WildDash2/images/sk0012_100000.jpg,WildDash2/labels/sk0012_100000.png,train,wilddash
WildDash2/images/sk0013_100000.jpg,WildDash2/labels/sk0013_100000.png,train,wilddash
WildDash2/images/sk0014_100000.jpg,WildDash2/labels/sk0014_100000.png,train,wilddash
WildDash2/images/sk0015_100000.jpg,WildDash2/labels/sk0015_100000.png,train,wilddash
WildDash2/images/sk0016_100000.jpg,WildDash2/labels/sk0016_100000.png,train,wilddash
WildDash2/images/sk0017_100000.jpg,WildDash2/labels/sk0017_100000.png,train,wilddash
WildDash2/images/sk0018_100000.jpg,WildDash2/labels/sk0018_100000.png,train,wilddash
WildDash2/images/sk0019_100000.jpg,WildDash2/labels/sk0019_100000.png,train,wilddash
WildDash2/images/sk0020_100000.jpg,WildDash2/labels/sk0020_100000.png,train,wilddash
WildDash2/images/sk0021_100000.jpg,WildDash2/labels/sk0021_100000.png,train,wilddash
WildDash2/images/sk0022_100000.jpg,WildDash2/labels/sk0022_100000.png,train,wilddash
WildDash2/images/sk0023_100000.jpg,WildDash2/labels/sk0023_100000.png,train,wilddash
WildDash2/images/sk0024_100000.jpg,WildDash2/labels/sk0024_100000.png,train,wilddash
WildDash2/images/sk0025_100000.jpg,WildDash2/labels/sk0025_100000.png,train,wilddash
WildDash2/images/sk0026_100000.jpg,WildDash2/labels/sk0026_100000.png,train,wilddash
WildDash2/images/sk0027_100000.jpg,WildDash2/labels/sk0027_100000.png,train,wilddash
WildDash2/images/sk0028_100000.jpg,WildDash2/labels/sk0028_100000.png,train,wilddash
WildDash2/images/sk0029_100000.jpg,WildDash2/labels/sk0029_100000.png,train,wilddash
WildDash2/images/sk0030_100000.jpg,WildDash2/labels/sk0030_100000.png,train,wilddash
WildDash2/images/sk0031_100000.jpg,WildDash2/labels/sk0031_100000.png,train,wilddash
WildDash2/images/sk0032_100000.jpg,WildDash2/labels/sk0032_100000.png,train,wilddash
WildDash2/images/sk0033_100000.jpg,WildDash2/labels/sk0033_100000.png,train,wilddash
WildDash2/images/sk0034_100000.jpg,WildDash2/labels/sk0034_100000.png,train,wilddash
WildDash2/images/sk0035_100000.jpg,WildDash2/labels/sk0035_100000.png,train,wilddash
WildDash2/images/sk0036_100000.jpg,WildDash2/labels/sk0036_100000.png,train,wilddash
WildDash2/images/sk0037_100000.jpg,WildDash2/labels/sk0037_100000.png,train,wilddash
WildDash2/images/sk0038_100000.jpg,WildDash2/labels/sk0038_100000.png,train,wilddash
WildDash2/images/sk0039_100000.jpg,WildDash2/labels/sk0039_100000.png,train,wilddash
WildDash2/images/sk0040_100000.jpg,WildDash2/labels/sk0040_100000.png,train,wilddash
WildDash2/images/sl0000_100000.jpg,WildDash2/labels/sl0000_100000.png,train,wilddash
WildDash2/images/sl0001_100000.jpg,WildDash2/labels/sl0001_100000.png,train,wilddash
WildDash2/images/sl0002_100000.jpg,WildDash2/labels/sl0002_100000.png,train,wilddash
WildDash2/images/sl0003_100000.jpg,WildDash2/labels/sl0003_100000.png,train,wilddash
WildDash2/images/sm0000_100000.jpg,WildDash2/labels/sm0000_100000.png,train,wilddash
WildDash2/images/sm0001_100000.jpg,WildDash2/labels/sm0001_100000.png,train,wilddash
WildDash2/images/sn0000_100000.jpg,WildDash2/labels/sn0000_100000.png,train,wilddash
WildDash2/images/sn0001_100000.jpg,WildDash2/labels/sn0001_100000.png,train,wilddash
WildDash2/images/sn0002_100000.jpg,WildDash2/labels/sn0002_100000.png,train,wilddash
WildDash2/images/sn0003_100000.jpg,WildDash2/labels/sn0003_100000.png,train,wilddash
WildDash2/images/sn0004_100000.jpg,WildDash2/labels/sn0004_100000.png,train,wilddash
WildDash2/images/sn0005_100000.jpg,WildDash2/labels/sn0005_100000.png,train,wilddash
WildDash2/images/sn0006_100000.jpg,WildDash2/labels/sn0006_100000.png,train,wilddash
WildDash2/images/sn0007_100000.jpg,WildDash2/labels/sn0007_100000.png,train,wilddash
WildDash2/images/sn0008_100000.jpg,WildDash2/labels/sn0008_100000.png,train,wilddash
WildDash2/images/sn0009_100000.jpg,WildDash2/labels/sn0009_100000.png,train,wilddash
WildDash2/images/sn0010_100000.jpg,WildDash2/labels/sn0010_100000.png,train,wilddash
WildDash2/images/sn0011_100000.jpg,WildDash2/labels/sn0011_100000.png,train,wilddash
WildDash2/images/sn0012_100000.jpg,WildDash2/labels/sn0012_100000.png,train,wilddash
WildDash2/images/sn0013_100000.jpg,WildDash2/labels/sn0013_100000.png,train,wilddash
WildDash2/images/sn0014_100000.jpg,WildDash2/labels/sn0014_100000.png,train,wilddash
WildDash2/images/sn0015_100000.jpg,WildDash2/labels/sn0015_100000.png,train,wilddash
WildDash2/images/sn0016_100000.jpg,WildDash2/labels/sn0016_100000.png,train,wilddash
WildDash2/images/sn0017_100000.jpg,WildDash2/labels/sn0017_100000.png,train,wilddash
WildDash2/images/sn0018_100000.jpg,WildDash2/labels/sn0018_100000.png,train,wilddash
WildDash2/images/sn0019_100000.jpg,WildDash2/labels/sn0019_100000.png,train,wilddash
WildDash2/images/sn0020_100000.jpg,WildDash2/labels/sn0020_100000.png,train,wilddash
WildDash2/images/sn0021_100000.jpg,WildDash2/labels/sn0021_100000.png,train,wilddash
WildDash2/images/sn0022_100000.jpg,WildDash2/labels/sn0022_100000.png,train,wilddash
WildDash2/images/sn0023_100000.jpg,WildDash2/labels/sn0023_100000.png,train,wilddash
WildDash2/images/sn0024_100000.jpg,WildDash2/labels/sn0024_100000.png,train,wilddash
WildDash2/images/sn0025_100000.jpg,WildDash2/labels/sn0025_100000.png,train,wilddash
WildDash2/images/sn0026_100000.jpg,WildDash2/labels/sn0026_100000.png,train,wilddash
WildDash2/images/sn0027_100000.jpg,WildDash2/labels/sn0027_100000.png,train,wilddash
WildDash2/images/sp0000_100000.jpg,WildDash2/labels/sp0000_100000.png,train,wilddash
WildDash2/images/sp0001_100000.jpg,WildDash2/labels/sp0001_100000.png,train,wilddash
WildDash2/images/sr0000_100000.jpg,WildDash2/labels/sr0000_100000.png,train,wilddash
WildDash2/images/sr0001_100000.jpg,WildDash2/labels/sr0001_100000.png,train,wilddash
WildDash2/images/sr0002_100000.jpg,WildDash2/labels/sr0002_100000.png,train,wilddash
WildDash2/images/sr0003_100000.jpg,WildDash2/labels/sr0003_100000.png,train,wilddash
WildDash2/images/sr0004_100000.jpg,WildDash2/labels/sr0004_100000.png,train,wilddash
WildDash2/images/sr0005_100000.jpg,WildDash2/labels/sr0005_100000.png,train,wilddash
WildDash2/images/sr0006_100000.jpg,WildDash2/labels/sr0006_100000.png,train,wilddash
WildDash2/images/sr0007_100000.jpg,WildDash2/labels/sr0007_100000.png,train,wilddash
WildDash2/images/sr0008_100000.jpg,WildDash2/labels/sr0008_100000.png,train,wilddash
WildDash2/images/sr0009_100000.jpg,WildDash2/labels/sr0009_100000.png,train,wilddash
WildDash2/images/sr0010_100000.jpg,WildDash2/labels/sr0010_100000.png,train,wilddash
WildDash2/images/sr0011_100000.jpg,WildDash2/labels/sr0011_100000.png,train,wilddash
WildDash2/images/sr0012_100000.jpg,WildDash2/labels/sr0012_100000.png,train,wilddash
WildDash2/images/sr0013_100000.jpg,WildDash2/labels/sr0013_100000.png,train,wilddash
WildDash2/images/sr0014_100000.jpg,WildDash2/labels/sr0014_100000.png,train,wilddash
WildDash2/images/sr0015_100000.jpg,WildDash2/labels/sr0015_100000.png,train,wilddash
WildDash2/images/sr0016_100000.jpg,WildDash2/labels/sr0016_100000.png,train,wilddash
WildDash2/images/sr0017_100000.jpg,WildDash2/labels/sr0017_100000.png,train,wilddash
WildDash2/images/sr0018_100000.jpg,WildDash2/labels/sr0018_100000.png,train,wilddash
WildDash2/images/sr0019_100000.jpg,WildDash2/labels/sr0019_100000.png,train,wilddash
WildDash2/images/sr0020_100000.jpg,WildDash2/labels/sr0020_100000.png,train,wilddash
WildDash2/images/sr0021_100000.jpg,WildDash2/labels/sr0021_100000.png,train,wilddash
WildDash2/images/sv0000_100000.jpg,WildDash2/labels/sv0000_100000.png,train,wilddash
WildDash2/images/sv0001_100000.jpg,WildDash2/labels/sv0001_100000.png,train,wilddash
WildDash2/images/sv0002_100000.jpg,WildDash2/labels/sv0002_100000.png,train,wilddash
WildDash2/images/sv0003_100000.jpg,WildDash2/labels/sv0003_100000.png,train,wilddash
WildDash2/images/sv0004_100000.jpg,WildDash2/labels/sv0004_100000.png,train,wilddash
WildDash2/images/sv0005_100000.jpg,WildDash2/labels/sv0005_100000.png,train,wilddash
WildDash2/images/sv0006_100000.jpg,WildDash2/labels/sv0006_100000.png,train,wilddash
WildDash2/images/sv0007_100000.jpg,WildDash2/labels/sv0007_100000.png,train,wilddash
WildDash2/images/sv0008_100000.jpg,WildDash2/labels/sv0008_100000.png,train,wilddash
WildDash2/images/sv0009_100000.jpg,WildDash2/labels/sv0009_100000.png,train,wilddash
WildDash2/images/sv0010_100000.jpg,WildDash2/labels/sv0010_100000.png,train,wilddash
WildDash2/images/sy0000_100000.jpg,WildDash2/labels/sy0000_100000.png,train,wilddash
WildDash2/images/sy0001_100000.jpg,WildDash2/labels/sy0001_100000.png,train,wilddash
WildDash2/images/sz0000_100000.jpg,WildDash2/labels/sz0000_100000.png,train,wilddash
WildDash2/images/sz0001_100000.jpg,WildDash2/labels/sz0001_100000.png,train,wilddash
WildDash2/images/sz0002_100000.jpg,WildDash2/labels/sz0002_100000.png,train,wilddash
WildDash2/images/sz0003_100000.jpg,WildDash2/labels/sz0003_100000.png,train,wilddash
WildDash2/images/tg0000_100000.jpg,WildDash2/labels/tg0000_100000.png,train,wilddash
WildDash2/images/tg0001_100000.jpg,WildDash2/labels/tg0001_100000.png,train,wilddash
WildDash2/images/tg0002_100000.jpg,WildDash2/labels/tg0002_100000.png,train,wilddash
WildDash2/images/tg0003_100000.jpg,WildDash2/labels/tg0003_100000.png,train,wilddash
WildDash2/images/tg0004_100000.jpg,WildDash2/labels/tg0004_100000.png,train,wilddash
WildDash2/images/tg0005_100000.jpg,WildDash2/labels/tg0005_100000.png,train,wilddash
WildDash2/images/tg0006_100000.jpg,WildDash2/labels/tg0006_100000.png,train,wilddash
WildDash2/images/tg0007_100000.jpg,WildDash2/labels/tg0007_100000.png,train,wilddash
WildDash2/images/tg0008_100000.jpg,WildDash2/labels/tg0008_100000.png,train,wilddash
WildDash2/images/tg0009_100000.jpg,WildDash2/labels/tg0009_100000.png,train,wilddash
WildDash2/images/tg0010_100000.jpg,WildDash2/labels/tg0010_100000.png,train,wilddash
WildDash2/images/th0000_100000.jpg,WildDash2/labels/th0000_100000.png,train,wilddash
WildDash2/images/th0001_100000.jpg,WildDash2/labels/th0001_100000.png,train,wilddash
WildDash2/images/th0002_100000.jpg,WildDash2/labels/th0002_100000.png,train,wilddash
WildDash2/images/th0003_100000.jpg,WildDash2/labels/th0003_100000.png,train,wilddash
WildDash2/images/th0004_100000.jpg,WildDash2/labels/th0004_100000.png,train,wilddash
WildDash2/images/th0005_100000.jpg,WildDash2/labels/th0005_100000.png,train,wilddash
WildDash2/images/th0006_100000.jpg,WildDash2/labels/th0006_100000.png,train,wilddash
WildDash2/images/th0007_100000.jpg,WildDash2/labels/th0007_100000.png,train,wilddash
WildDash2/images/th0008_100000.jpg,WildDash2/labels/th0008_100000.png,train,wilddash
WildDash2/images/th0009_100000.jpg,WildDash2/labels/th0009_100000.png,train,wilddash
WildDash2/images/th0010_100000.jpg,WildDash2/labels/th0010_100000.png,train,wilddash
WildDash2/images/th0011_100000.jpg,WildDash2/labels/th0011_100000.png,train,wilddash
WildDash2/images/th0012_100000.jpg,WildDash2/labels/th0012_100000.png,train,wilddash
WildDash2/images/th0013_100000.jpg,WildDash2/labels/th0013_100000.png,train,wilddash
WildDash2/images/th0014_100000.jpg,WildDash2/labels/th0014_100000.png,train,wilddash
WildDash2/images/th0015_100000.jpg,WildDash2/labels/th0015_100000.png,train,wilddash
WildDash2/images/th0016_100000.jpg,WildDash2/labels/th0016_100000.png,train,wilddash
WildDash2/images/th0017_100000.jpg,WildDash2/labels/th0017_100000.png,train,wilddash
WildDash2/images/th0018_100000.jpg,WildDash2/labels/th0018_100000.png,train,wilddash
WildDash2/images/th0019_100000.jpg,WildDash2/labels/th0019_100000.png,train,wilddash
WildDash2/images/th0020_100000.jpg,WildDash2/labels/th0020_100000.png,train,wilddash
WildDash2/images/th0021_100000.jpg,WildDash2/labels/th0021_100000.png,train,wilddash
WildDash2/images/th0022_100000.jpg,WildDash2/labels/th0022_100000.png,train,wilddash
WildDash2/images/th0023_100000.jpg,WildDash2/labels/th0023_100000.png,train,wilddash
WildDash2/images/th0024_100000.jpg,WildDash2/labels/th0024_100000.png,train,wilddash
WildDash2/images/th0025_100000.jpg,WildDash2/labels/th0025_100000.png,train,wilddash
WildDash2/images/th0026_100000.jpg,WildDash2/labels/th0026_100000.png,train,wilddash
WildDash2/images/th0027_100000.jpg,WildDash2/labels/th0027_100000.png,train,wilddash
WildDash2/images/th0028_100000.jpg,WildDash2/labels/th0028_100000.png,train,wilddash
WildDash2/images/th0029_100000.jpg,WildDash2/labels/th0029_100000.png,train,wilddash
WildDash2/images/th0030_100000.jpg,WildDash2/labels/th0030_100000.png,train,wilddash
WildDash2/images/th0031_100000.jpg,WildDash2/labels/th0031_100000.png,train,wilddash
WildDash2/images/th0032_100000.jpg,WildDash2/labels/th0032_100000.png,train,wilddash
WildDash2/images/th0033_100000.jpg,WildDash2/labels/th0033_100000.png,train,wilddash
WildDash2/images/th0034_100000.jpg,WildDash2/labels/th0034_100000.png,train,wilddash
WildDash2/images/th0035_100000.jpg,WildDash2/labels/th0035_100000.png,train,wilddash
WildDash2/images/th0036_100000.jpg,WildDash2/labels/th0036_100000.png,train,wilddash
WildDash2/images/th0037_100000.jpg,WildDash2/labels/th0037_100000.png,train,wilddash
WildDash2/images/th0038_100000.jpg,WildDash2/labels/th0038_100000.png,train,wilddash
WildDash2/images/th0039_100000.jpg,WildDash2/labels/th0039_100000.png,train,wilddash
